year,month,state_code,energy_source,generation_mwh
2020,7,NC,Natural Gas,4374502.0
2020,7,NC,Nuclear,3845367.0
2020,7,NC,Petroleum,10614.0
2020,7,NC,Solar Thermal and Photovoltaic,955382.0
2020,7,NC,Other Biomass,48279.0
2020,7,NC,Wind,24489.0
2020,7,NC,Wood and Wood Derived Fuels,126121.0
2020,7,ND,Coal,2246460.0
2020,7,ND,Hydroelectric Conventional,201949.0
2020,7,ND,Natural Gas,192710.0
2020,7,ND,Petroleum,1974.0
2020,7,ND,Other Biomass,47.0
2020,7,ND,Wind,849505.0
2020,7,NE,Coal,2112555.0
2020,7,NE,Hydroelectric Conventional,114564.0
2020,7,NE,Natural Gas,212234.0
2020,7,NE,Nuclear,569903.0
2020,7,NE,Petroleum,741.0
2020,7,NE,Solar Thermal and Photovoltaic,6519.0
2020,7,NE,Other Biomass,8081.0
2020,7,NE,Wind,622642.0
2020,7,NE,Wood and Wood Derived Fuels,0.0
2020,7,NH,Coal,0.0
2020,7,NH,Hydroelectric Conventional,67077.0
2020,7,NH,Natural Gas,622432.0
2020,7,NH,Nuclear,927487.0
2020,7,NH,Petroleum,1061.0
2020,7,NH,Solar Thermal and Photovoltaic,472.0
2020,7,NH,Other Biomass,11577.0
2020,7,NH,Wind,24333.0
2020,7,NH,Wood and Wood Derived Fuels,72060.0
2020,7,NJ,Coal,79652.0
2020,7,NJ,Hydroelectric Conventional,518.0
2020,7,NJ,Natural Gas,4338099.0
2020,7,NJ,Nuclear,2559745.0
2020,7,NJ,Petroleum,2474.0
2020,7,NJ,Solar Thermal and Photovoltaic,151586.0
2020,7,NJ,Other Biomass,63962.0
2020,7,NJ,Wind,844.0
2020,7,NM,Coal,1505788.0
2020,7,NM,Geothermal,1943.0
2020,7,NM,Hydroelectric Conventional,19857.0
2020,7,NM,Natural Gas,1297644.0
2020,7,NM,Petroleum,2182.0
2020,7,NM,Solar Thermal and Photovoltaic,183644.0
2020,7,NM,Other Biomass,1833.0
2020,7,NM,Wind,436658.0
2020,7,NV,Coal,269449.0
2020,7,NV,Geothermal,273261.0
2020,7,NV,Hydroelectric Conventional,207527.0
2020,7,NV,Natural Gas,2797218.0
2020,7,NV,Petroleum,541.0
2020,7,NV,Solar Thermal and Photovoltaic,619031.0
2020,7,NV,Other Biomass,4576.0
2020,7,NV,Wind,23127.0
2020,7,NY,Coal,0.0
2020,7,NY,Hydroelectric Conventional,2545809.0
2020,7,NY,Natural Gas,7559844.0
2020,7,NY,Nuclear,3164209.0
2020,7,NY,Petroleum,40434.0
2020,7,NY,Solar Thermal and Photovoltaic,95092.0
2020,7,NY,Other Biomass,122197.0
2020,7,NY,Wind,272535.0
2020,7,NY,Wood and Wood Derived Fuels,42295.0
2020,7,OH,Coal,4540102.0
2020,7,OH,Hydroelectric Conventional,32722.0
2020,7,OH,Natural Gas,4897751.0
2020,7,OH,Nuclear,1558362.0
2020,7,OH,Petroleum,113023.0
2020,7,OH,Solar Thermal and Photovoltaic,21998.0
2020,7,OH,Other Biomass,35048.0
2020,7,OH,Wind,96319.0
2020,7,OH,Wood and Wood Derived Fuels,21809.0
2020,7,OK,Coal,1130346.0
2020,7,OK,Hydroelectric Conventional,237070.0
2020,7,OK,Natural Gas,5786896.0
2020,7,OK,Petroleum,2498.0
2020,7,OK,Solar Thermal and Photovoltaic,8293.0
2020,7,OK,Other Biomass,5695.0
2020,7,OK,Wind,1854639.0
2020,7,OK,Wood and Wood Derived Fuels,18471.0
2020,7,OR,Coal,194608.0
2020,7,OR,Geothermal,16914.0
2020,7,OR,Hydroelectric Conventional,2837731.0
2020,7,OR,Natural Gas,1324097.0
2020,7,OR,Petroleum,625.0
2020,7,OR,Solar Thermal and Photovoltaic,154913.0
2020,7,OR,Other Biomass,28806.0
2020,7,OR,Wind,1039146.0
2020,7,OR,Wood and Wood Derived Fuels,57585.0
2020,7,PA,Coal,2644962.0
2020,7,PA,Hydroelectric Conventional,224469.0
2020,7,PA,Natural Gas,13576099.0
2020,7,PA,Nuclear,6617346.0
2020,7,PA,Petroleum,13223.0
2020,7,PA,Solar Thermal and Photovoltaic,13514.0
2020,7,PA,Other Biomass,129145.0
2020,7,PA,Wind,151342.0
2020,7,PA,Wood and Wood Derived Fuels,33412.0
2020,7,RI,Coal,0.0
2020,7,RI,Hydroelectric Conventional,144.0
2020,7,RI,Natural Gas,919021.0
2020,7,RI,Petroleum,0.0
2020,7,RI,Solar Thermal and Photovoltaic,23167.0
2020,7,RI,Other Biomass,15598.0
2020,7,RI,Wind,12003.0
2020,7,SC,Coal,1622458.0
2020,7,SC,Hydroelectric Conventional,214430.0
2020,7,SC,Natural Gas,2644493.0
2020,7,SC,Nuclear,4931565.0
2020,7,SC,Petroleum,3806.0
2020,7,SC,Solar Thermal and Photovoltaic,204898.0
2020,7,SC,Other Biomass,9867.0
2020,7,SC,Wood and Wood Derived Fuels,172353.0
2020,7,SD,Coal,169168.0
2020,7,SD,Hydroelectric Conventional,480529.0
2020,7,SD,Natural Gas,190510.0
2020,7,SD,Petroleum,561.0
2020,7,SD,Solar Thermal and Photovoltaic,245.0
2020,7,SD,Other Biomass,110.0
2020,7,SD,Wind,336939.0
2020,7,SD,Wood and Wood Derived Fuels,878.0
2020,7,TN,Coal,2493959.0
2020,7,TN,Hydroelectric Conventional,1308252.0
2020,7,TN,Natural Gas,1786057.0
2020,7,TN,Nuclear,3310648.0
2020,7,TN,Petroleum,14142.0
2020,7,TN,Solar Thermal and Photovoltaic,38455.0
2020,7,TN,Other Biomass,7819.0
2020,7,TN,Wind,2597.0
2020,7,TN,Wood and Wood Derived Fuels,50096.0
2020,7,TX,Coal,8224542.0
2020,7,TX,Hydroelectric Conventional,88763.0
2020,7,TX,Natural Gas,28836616.0
2020,7,TX,Nuclear,3715920.0
2020,7,TX,Petroleum,8936.0
2020,7,TX,Solar Thermal and Photovoltaic,1165880.0
2020,7,TX,Other Biomass,39959.0
2020,7,TX,Wind,7276250.0
2020,7,TX,Wood and Wood Derived Fuels,73120.0
2020,7,UT,Coal,1881231.0
2020,7,UT,Geothermal,27314.0
2020,7,UT,Hydroelectric Conventional,78991.0
2020,7,UT,Natural Gas,994857.0
2020,7,UT,Petroleum,3969.0
2020,7,UT,Solar Thermal and Photovoltaic,302443.0
2020,7,UT,Other Biomass,6453.0
2020,7,UT,Wind,77794.0
2020,7,VA,Coal,1108934.0
2020,7,VA,Hydroelectric Conventional,141631.0
2020,7,VA,Natural Gas,6660240.0
2020,7,VA,Nuclear,2641811.0
2020,7,VA,Petroleum,32712.0
2020,7,VA,Solar Thermal and Photovoltaic,171792.0
2020,7,VA,Other Biomass,90478.0
2020,7,VA,Wood and Wood Derived Fuels,236163.0
2020,7,VT,Hydroelectric Conventional,60778.0
2020,7,VT,Natural Gas,167.0
2020,7,VT,Petroleum,183.0
2020,7,VT,Solar Thermal and Photovoltaic,24905.0
2020,7,VT,Other Biomass,5553.0
2020,7,VT,Wind,24016.0
2020,7,VT,Wood and Wood Derived Fuels,41776.0
2020,7,WA,Coal,199766.0
2020,7,WA,Hydroelectric Conventional,8135224.0
2020,7,WA,Natural Gas,913675.0
2020,7,WA,Nuclear,765921.0
2020,7,WA,Petroleum,2373.0
2020,7,WA,Solar Thermal and Photovoltaic,6606.0
2020,7,WA,Other Biomass,9839.0
2020,7,WA,Wind,725217.0
2020,7,WA,Wood and Wood Derived Fuels,71283.0
2020,7,WI,Coal,2892007.0
2020,7,WI,Hydroelectric Conventional,230735.0
2020,7,WI,Natural Gas,1964333.0
2020,7,WI,Nuclear,887222.0
2020,7,WI,Petroleum,12733.0
2020,7,WI,Solar Thermal and Photovoltaic,11528.0
2020,7,WI,Other Biomass,34804.0
2020,7,WI,Wind,74212.0
2020,7,WI,Wood and Wood Derived Fuels,65452.0
2020,7,WV,Coal,6031450.0
2020,7,WV,Hydroelectric Conventional,88474.0
2020,7,WV,Natural Gas,362758.0
2020,7,WV,Petroleum,15626.0
2020,7,WV,Other Biomass,527.0
2020,7,WV,Wind,71930.0
2020,7,WY,Coal,3277793.0
2020,7,WY,Hydroelectric Conventional,107179.0
2020,7,WY,Natural Gas,142616.0
2020,7,WY,Petroleum,2487.0
2020,7,WY,Solar Thermal and Photovoltaic,8966.0
2020,7,WY,Wind,332671.0
2020,8,AK,Coal,45073.0
2020,8,AK,Hydroelectric Conventional,145414.0
2020,8,AK,Natural Gas,195586.0
2020,8,AK,Petroleum,107293.0
2020,8,AK,Other Biomass,3257.0
2020,8,AK,Wind,8640.0
2020,8,AK,Wood and Wood Derived Fuels,0.0
2020,8,AL,Coal,2509909.0
2020,8,AL,Hydroelectric Conventional,977469.0
2020,8,AL,Natural Gas,5788597.0
2020,8,AL,Nuclear,3997342.0
2020,8,AL,Petroleum,697.0
2020,8,AL,Solar Thermal and Photovoltaic,37763.0
2020,8,AL,Other Biomass,3187.0
2020,8,AL,Wood and Wood Derived Fuels,284513.0
2020,8,AR,Coal,2383444.0
2020,8,AR,Hydroelectric Conventional,296086.0
2020,8,AR,Natural Gas,2245339.0
2020,8,AR,Nuclear,1362357.0
2020,8,AR,Petroleum,3596.0
2020,8,AR,Solar Thermal and Photovoltaic,23714.0
2020,8,AR,Other Biomass,7337.0
2020,8,AR,Wood and Wood Derived Fuels,74345.0
2020,8,AZ,Coal,1758650.0
2020,8,AZ,Hydroelectric Conventional,641222.0
2020,8,AZ,Natural Gas,5756480.0
2020,8,AZ,Nuclear,2921071.0
2020,8,AZ,Petroleum,2188.0
2020,8,AZ,Solar Thermal and Photovoltaic,563369.0
2020,8,AZ,Other Biomass,1848.0
2020,8,AZ,Wind,35485.0
2020,8,AZ,Wood and Wood Derived Fuels,18046.0
2020,8,CA,Coal,24311.0
2020,8,CA,Geothermal,1004796.0
2020,8,CA,Hydroelectric Conventional,2602760.0
2020,8,CA,Natural Gas,11305754.0
2020,8,CA,Nuclear,1597801.0
2020,8,CA,Petroleum,6546.0
2020,8,CA,Solar Thermal and Photovoltaic,3181394.0
2020,8,CA,Other Biomass,224659.0
2020,8,CA,Wind,1440223.0
2020,8,CA,Wood and Wood Derived Fuels,293903.0
2020,8,CO,Coal,1863840.0
2020,8,CO,Hydroelectric Conventional,164930.0
2020,8,CO,Natural Gas,2000345.0
2020,8,CO,Petroleum,0.0
2020,8,CO,Solar Thermal and Photovoltaic,144849.0
2020,8,CO,Other Biomass,5754.0
2020,8,CO,Wind,1058952.0
2020,8,CO,Wood and Wood Derived Fuels,7194.0
2020,8,CT,Coal,0.0
2020,8,CT,Hydroelectric Conventional,9032.0
2020,8,CT,Natural Gas,2304355.0
2020,8,CT,Nuclear,1511859.0
2020,8,CT,Petroleum,2097.0
2020,8,CT,Solar Thermal and Photovoltaic,22154.0
2020,8,CT,Other Biomass,41898.0
2020,8,CT,Wind,533.0
2020,8,CT,Wood and Wood Derived Fuels,26093.0
2020,8,DC,Natural Gas,14787.0
2020,8,DC,Petroleum,2.0
2020,8,DC,Solar Thermal and Photovoltaic,1191.0
2020,8,DC,Other Biomass,3734.0
2020,8,DE,Coal,23028.0
2020,8,DE,Natural Gas,774356.0
2020,8,DE,Petroleum,4291.0
2020,8,DE,Solar Thermal and Photovoltaic,5088.0
2020,8,DE,Other Biomass,5933.0
2020,8,DE,Wind,256.0
2020,8,FL,Coal,2008626.0
2020,8,FL,Hydroelectric Conventional,13775.0
2020,8,FL,Natural Gas,19191232.0
2020,8,FL,Nuclear,2572973.0
2020,8,FL,Petroleum,185917.0
2020,8,FL,Solar Thermal and Photovoltaic,627480.0
2020,8,FL,Other Biomass,165558.0
2020,8,FL,Wood and Wood Derived Fuels,165018.0
2020,8,GA,Coal,2681701.0
2020,8,GA,Hydroelectric Conventional,395861.0
2020,8,GA,Natural Gas,5846781.0
2020,8,GA,Nuclear,2576807.0
2020,8,GA,Petroleum,13930.0
2020,8,GA,Solar Thermal and Photovoltaic,398645.0
2020,8,GA,Other Biomass,28650.0
2020,8,GA,Wood and Wood Derived Fuels,454128.0
2020,8,HI,Coal,97934.0
2020,8,HI,Geothermal,821.0
2020,8,HI,Hydroelectric Conventional,6264.0
2020,8,HI,Petroleum,521298.0
2020,8,HI,Solar Thermal and Photovoltaic,49465.0
2020,8,HI,Other Biomass,20140.0
2020,8,HI,Wind,57257.0
2020,8,HI,Wood and Wood Derived Fuels,0.0
2020,8,IA,Coal,2323921.0
2020,8,IA,Hydroelectric Conventional,66519.0
2020,8,IA,Natural Gas,607593.0
2020,8,IA,Nuclear,109956.0
2020,8,IA,Petroleum,12159.0
2020,8,IA,Solar Thermal and Photovoltaic,2605.0
2020,8,IA,Other Biomass,19459.0
2020,8,IA,Wind,2286370.0
2020,8,IA,Wood and Wood Derived Fuels,915.0
2020,8,ID,Coal,458.0
2020,8,ID,Geothermal,6390.0
2020,8,ID,Hydroelectric Conventional,937402.0
2020,8,ID,Natural Gas,456049.0
2020,8,ID,Petroleum,0.0
2020,8,ID,Solar Thermal and Photovoltaic,62590.0
2020,8,ID,Other Biomass,10229.0
2020,8,ID,Wind,186882.0
2020,8,ID,Wood and Wood Derived Fuels,39226.0
2020,8,IL,Coal,3498093.0
2020,8,IL,Hydroelectric Conventional,11176.0
2020,8,IL,Natural Gas,2547271.0
2020,8,IL,Nuclear,8524190.0
2020,8,IL,Petroleum,4553.0
2020,8,IL,Solar Thermal and Photovoltaic,10002.0
2020,8,IL,Other Biomass,30467.0
2020,8,IL,Wind,543260.0
2020,8,IL,Wood and Wood Derived Fuels,0.0
2020,8,IN,Coal,5513154.0
2020,8,IN,Hydroelectric Conventional,21117.0
2020,8,IN,Natural Gas,2845443.0
2020,8,IN,Petroleum,10986.0
2020,8,IN,Solar Thermal and Photovoltaic,42309.0
2020,8,IN,Other Biomass,34268.0
2020,8,IN,Wind,162224.0
2020,8,IN,Wood and Wood Derived Fuels,0.0
2020,8,KS,Coal,2268836.0
2020,8,KS,Hydroelectric Conventional,2236.0
2020,8,KS,Natural Gas,255660.0
2020,8,KS,Nuclear,892895.0
2020,8,KS,Petroleum,4420.0
2020,8,KS,Solar Thermal and Photovoltaic,7442.0
2020,8,KS,Other Biomass,6061.0
2020,8,KS,Wind,1710200.0
2020,8,KY,Coal,4793497.0
2020,8,KY,Hydroelectric Conventional,451787.0
2020,8,KY,Natural Gas,1484530.0
2020,8,KY,Petroleum,4887.0
2020,8,KY,Solar Thermal and Photovoltaic,4435.0
2020,8,KY,Other Biomass,9743.0
2020,8,KY,Wood and Wood Derived Fuels,21118.0
2020,8,LA,Coal,633860.0
2020,8,LA,Hydroelectric Conventional,78521.0
2020,8,LA,Natural Gas,6580157.0
2020,8,LA,Nuclear,1460052.0
2020,8,LA,Petroleum,346365.0
2020,8,LA,Solar Thermal and Photovoltaic,439.0
2020,8,LA,Other Biomass,0.0
2020,8,LA,Wood and Wood Derived Fuels,160988.0
2020,8,MA,Coal,0.0
2020,8,MA,Hydroelectric Conventional,24941.0
2020,8,MA,Natural Gas,1923234.0
2020,8,MA,Petroleum,5432.0
2020,8,MA,Solar Thermal and Photovoltaic,152477.0
2020,8,MA,Other Biomass,78567.0
2020,8,MA,Wind,14673.0
2020,8,MA,Wood and Wood Derived Fuels,10507.0
2020,8,MD,Coal,464989.0
2020,8,MD,Hydroelectric Conventional,49649.0
2020,8,MD,Natural Gas,1310631.0
2020,8,MD,Nuclear,1289513.0
2020,8,MD,Petroleum,8086.0
2020,8,MD,Solar Thermal and Photovoltaic,50245.0
2020,8,MD,Other Biomass,33925.0
2020,8,MD,Wind,24669.0
2020,8,MD,Wood and Wood Derived Fuels,1213.0
2020,8,ME,Coal,4320.0
2020,8,ME,Hydroelectric Conventional,94089.0
2020,8,ME,Natural Gas,248438.0
2020,8,ME,Petroleum,1324.0
2020,8,ME,Solar Thermal and Photovoltaic,2293.0
2020,8,ME,Other Biomass,9882.0
2020,8,ME,Wind,136296.0
2020,8,ME,Wood and Wood Derived Fuels,163725.0
2020,8,MI,Coal,3054297.0
2020,8,MI,Hydroelectric Conventional,132834.0
2020,8,MI,Natural Gas,3268302.0
2020,8,MI,Nuclear,2726364.0
2020,8,MI,Petroleum,113276.0
2020,8,MI,Solar Thermal and Photovoltaic,17802.0
2020,8,MI,Other Biomass,74970.0
2020,8,MI,Wind,324442.0
2020,8,MI,Wood and Wood Derived Fuels,94963.0
2020,8,MN,Coal,1763159.0
2020,8,MN,Hydroelectric Conventional,65208.0
2020,8,MN,Natural Gas,1045045.0
2020,8,MN,Nuclear,1191413.0
2020,8,MN,Petroleum,6601.0
2020,8,MN,Solar Thermal and Photovoltaic,198680.0
2020,8,MN,Other Biomass,33823.0
2020,8,MN,Wind,871037.0
2020,8,MN,Wood and Wood Derived Fuels,76728.0
2020,8,MO,Coal,5267181.0
2020,8,MO,Hydroelectric Conventional,121870.0
2020,8,MO,Natural Gas,868916.0
2020,8,MO,Nuclear,892758.0
2020,8,MO,Petroleum,10092.0
2020,8,MO,Solar Thermal and Photovoltaic,11058.0
2020,8,MO,Other Biomass,7922.0
2020,8,MO,Wind,203556.0
2020,8,MO,Wood and Wood Derived Fuels,5528.0
2020,8,MS,Coal,686777.0
2020,8,MS,Natural Gas,5567010.0
2020,8,MS,Nuclear,297805.0
2020,8,MS,Petroleum,222.0
2020,8,MS,Solar Thermal and Photovoltaic,42875.0
2020,8,MS,Other Biomass,1286.0
2020,8,MS,Wood and Wood Derived Fuels,131092.0
2020,8,MT,Coal,923692.0
2020,8,MT,Hydroelectric Conventional,1059954.0
2020,8,MT,Natural Gas,27123.0
2020,8,MT,Petroleum,41140.0
2020,8,MT,Solar Thermal and Photovoltaic,3913.0
2020,8,MT,Other Biomass,1025.0
2020,8,MT,Wind,161017.0
2020,8,MT,Wood and Wood Derived Fuels,1940.0
2020,8,NC,Coal,3723588.0
2020,8,NC,Hydroelectric Conventional,553081.0
2020,8,NC,Natural Gas,4047102.0
2020,8,NC,Nuclear,3311490.0
2020,8,NC,Petroleum,17094.0
2020,8,NC,Solar Thermal and Photovoltaic,766079.0
2020,8,NC,Other Biomass,49567.0
2020,8,NC,Wind,21847.0
2020,8,NC,Wood and Wood Derived Fuels,141721.0
2020,8,ND,Coal,2406215.0
2020,8,ND,Hydroelectric Conventional,159138.0
2020,8,ND,Natural Gas,140224.0
2020,8,ND,Petroleum,1704.0
2020,8,ND,Other Biomass,49.0
2020,8,ND,Wind,874074.0
2020,8,NE,Coal,1771606.0
2020,8,NE,Hydroelectric Conventional,90278.0
2020,8,NE,Natural Gas,126235.0
2020,8,NE,Nuclear,556024.0
2020,8,NE,Petroleum,1079.0
2020,8,NE,Solar Thermal and Photovoltaic,6430.0
2020,8,NE,Other Biomass,7949.0
2020,8,NE,Wind,740312.0
2020,8,NE,Wood and Wood Derived Fuels,0.0
2020,8,NH,Coal,0.0
2020,8,NH,Hydroelectric Conventional,36266.0
2020,8,NH,Natural Gas,442768.0
2020,8,NH,Nuclear,926703.0
2020,8,NH,Petroleum,662.0
2020,8,NH,Solar Thermal and Photovoltaic,410.0
2020,8,NH,Other Biomass,11765.0
2020,8,NH,Wind,26856.0
2020,8,NH,Wood and Wood Derived Fuels,69302.0
2020,8,NJ,Coal,87738.0
2020,8,NJ,Hydroelectric Conventional,302.0
2020,8,NJ,Natural Gas,3800032.0
2020,8,NJ,Nuclear,2538790.0
2020,8,NJ,Petroleum,6363.0
2020,8,NJ,Solar Thermal and Photovoltaic,130974.0
2020,8,NJ,Other Biomass,62709.0
2020,8,NJ,Wind,1093.0
2020,8,NM,Coal,1420819.0
2020,8,NM,Geothermal,2600.0
2020,8,NM,Hydroelectric Conventional,19992.0
2020,8,NM,Natural Gas,1340002.0
2020,8,NM,Petroleum,3074.0
2020,8,NM,Solar Thermal and Photovoltaic,174453.0
2020,8,NM,Other Biomass,2114.0
2020,8,NM,Wind,479914.0
2020,8,NV,Coal,327552.0
2020,8,NV,Geothermal,264873.0
2020,8,NV,Hydroelectric Conventional,181793.0
2020,8,NV,Natural Gas,3052760.0
2020,8,NV,Petroleum,464.0
2020,8,NV,Solar Thermal and Photovoltaic,559305.0
2020,8,NV,Other Biomass,4634.0
2020,8,NV,Wind,20220.0
2020,8,NY,Coal,0.0
2020,8,NY,Hydroelectric Conventional,2496974.0
2020,8,NY,Natural Gas,6618274.0
2020,8,NY,Nuclear,3124672.0
2020,8,NY,Petroleum,29672.0
2020,8,NY,Solar Thermal and Photovoltaic,80402.0
2020,8,NY,Other Biomass,132643.0
2020,8,NY,Wind,246686.0
2020,8,NY,Wood and Wood Derived Fuels,41451.0
2020,8,OH,Coal,4673036.0
2020,8,OH,Hydroelectric Conventional,29189.0
2020,8,OH,Natural Gas,4778190.0
2020,8,OH,Nuclear,1581516.0
2020,8,OH,Petroleum,102424.0
2020,8,OH,Solar Thermal and Photovoltaic,20888.0
2020,8,OH,Other Biomass,34683.0
2020,8,OH,Wind,88449.0
2020,8,OH,Wood and Wood Derived Fuels,19247.0
2020,8,OK,Coal,1148216.0
2020,8,OK,Hydroelectric Conventional,186198.0
2020,8,OK,Natural Gas,4815303.0
2020,8,OK,Petroleum,1435.0
2020,8,OK,Solar Thermal and Photovoltaic,9417.0
2020,8,OK,Other Biomass,7426.0
2020,8,OK,Wind,1896560.0
2020,8,OK,Wood and Wood Derived Fuels,23906.0
2020,8,OR,Coal,347973.0
2020,8,OR,Geothermal,16971.0
2020,8,OR,Hydroelectric Conventional,2245717.0
2020,8,OR,Natural Gas,1898114.0
2020,8,OR,Petroleum,335.0
2020,8,OR,Solar Thermal and Photovoltaic,134068.0
2020,8,OR,Other Biomass,27804.0
2020,8,OR,Wind,938527.0
2020,8,OR,Wood and Wood Derived Fuels,62506.0
2020,8,PA,Coal,2193431.0
2020,8,PA,Hydroelectric Conventional,219668.0
2020,8,PA,Natural Gas,13122869.0
2020,8,PA,Nuclear,6733994.0
2020,8,PA,Petroleum,9163.0
2020,8,PA,Solar Thermal and Photovoltaic,15197.0
2020,8,PA,Other Biomass,127309.0
2020,8,PA,Wind,180455.0
2020,8,PA,Wood and Wood Derived Fuels,30589.0
2020,8,RI,Coal,0.0
2020,8,RI,Hydroelectric Conventional,25.0
2020,8,RI,Natural Gas,888506.0
2020,8,RI,Petroleum,0.0
2020,8,RI,Solar Thermal and Photovoltaic,19578.0
2020,8,RI,Other Biomass,18777.0
2020,8,RI,Wind,11156.0
2020,8,SC,Coal,1561736.0
2020,8,SC,Hydroelectric Conventional,229414.0
2020,8,SC,Natural Gas,2435522.0
2020,8,SC,Nuclear,4892614.0
2020,8,SC,Petroleum,4659.0
2020,8,SC,Solar Thermal and Photovoltaic,179003.0
2020,8,SC,Other Biomass,9964.0
2020,8,SC,Wood and Wood Derived Fuels,174698.0
2020,8,SD,Coal,170792.0
2020,8,SD,Hydroelectric Conventional,378662.0
2020,8,SD,Natural Gas,155008.0
2020,8,SD,Petroleum,652.0
2020,8,SD,Solar Thermal and Photovoltaic,243.0
2020,8,SD,Other Biomass,116.0
2020,8,SD,Wind,409970.0
2020,8,SD,Wood and Wood Derived Fuels,890.0
2020,8,TN,Coal,2331293.0
2020,8,TN,Hydroelectric Conventional,1108386.0
2020,8,TN,Natural Gas,1346515.0
2020,8,TN,Nuclear,3307267.0
2020,8,TN,Petroleum,13551.0
2020,8,TN,Solar Thermal and Photovoltaic,33126.0
2020,8,TN,Other Biomass,7765.0
2020,8,TN,Wind,2634.0
2020,8,TN,Wood and Wood Derived Fuels,49624.0
2020,8,TX,Coal,9066764.0
2020,8,TX,Hydroelectric Conventional,71076.0
2020,8,TX,Natural Gas,28215357.0
2020,8,TX,Nuclear,3697000.0
2020,8,TX,Petroleum,13631.0
2020,8,TX,Solar Thermal and Photovoltaic,1074908.0
2020,8,TX,Other Biomass,44009.0
2020,8,TX,Wind,6688841.0
2020,8,TX,Wood and Wood Derived Fuels,112124.0
2020,8,UT,Coal,2489527.0
2020,8,UT,Geothermal,26573.0
2020,8,UT,Hydroelectric Conventional,79525.0
2020,8,UT,Natural Gas,1115814.0
2020,8,UT,Petroleum,2943.0
2020,8,UT,Solar Thermal and Photovoltaic,268339.0
2020,8,UT,Other Biomass,6739.0
2020,8,UT,Wind,78047.0
2020,8,VA,Coal,687061.0
2020,8,VA,Hydroelectric Conventional,144047.0
2020,8,VA,Natural Gas,6257618.0
2020,8,VA,Nuclear,2650968.0
2020,8,VA,Petroleum,36562.0
2020,8,VA,Solar Thermal and Photovoltaic,122323.0
2020,8,VA,Other Biomass,92679.0
2020,8,VA,Wood and Wood Derived Fuels,212457.0
2020,8,VT,Hydroelectric Conventional,33085.0
2020,8,VT,Natural Gas,308.0
2020,8,VT,Petroleum,144.0
2020,8,VT,Solar Thermal and Photovoltaic,22061.0
2020,8,VT,Other Biomass,5863.0
2020,8,VT,Wind,24851.0
2020,8,VT,Wood and Wood Derived Fuels,34335.0
2020,8,WA,Coal,598392.0
2020,8,WA,Hydroelectric Conventional,6230416.0
2020,8,WA,Natural Gas,1424706.0
2020,8,WA,Nuclear,848524.0
2020,8,WA,Petroleum,2745.0
2020,8,WA,Solar Thermal and Photovoltaic,5779.0
2020,8,WA,Other Biomass,9158.0
2020,8,WA,Wind,626968.0
2020,8,WA,Wood and Wood Derived Fuels,105801.0
2020,8,WI,Coal,2717056.0
2020,8,WI,Hydroelectric Conventional,217630.0
2020,8,WI,Natural Gas,2396421.0
2020,8,WI,Nuclear,887469.0
2020,8,WI,Petroleum,12889.0
2020,8,WI,Solar Thermal and Photovoltaic,10042.0
2020,8,WI,Other Biomass,32977.0
2020,8,WI,Wind,78238.0
2020,8,WI,Wood and Wood Derived Fuels,48876.0
2020,8,WV,Coal,5729473.0
2020,8,WV,Hydroelectric Conventional,94657.0
2020,8,WV,Natural Gas,293441.0
2020,8,WV,Petroleum,12719.0
2020,8,WV,Other Biomass,532.0
2020,8,WV,Wind,91545.0
2020,8,WY,Coal,3102058.0
2020,8,WY,Hydroelectric Conventional,107925.0
2020,8,WY,Natural Gas,209303.0
2020,8,WY,Petroleum,4600.0
2020,8,WY,Solar Thermal and Photovoltaic,18119.0
2020,8,WY,Wind,276113.0
2020,9,AK,Coal,63094.0
2020,9,AK,Hydroelectric Conventional,115930.0
2020,9,AK,Natural Gas,178945.0
2020,9,AK,Petroleum,67631.0
2020,9,AK,Other Biomass,3262.0
2020,9,AK,Wind,8727.0
2020,9,AK,Wood and Wood Derived Fuels,0.0
2020,9,AL,Coal,2291217.0
2020,9,AL,Hydroelectric Conventional,811287.0
2020,9,AL,Natural Gas,5039184.0
2020,9,AL,Nuclear,3767660.0
2020,9,AL,Petroleum,635.0
2020,9,AL,Solar Thermal and Photovoltaic,29452.0
2020,9,AL,Other Biomass,2992.0
2020,9,AL,Wood and Wood Derived Fuels,248542.0
2020,9,AR,Coal,1576065.0
2020,9,AR,Hydroelectric Conventional,387272.0
2020,9,AR,Natural Gas,1053403.0
2020,9,AR,Nuclear,1324716.0
2020,9,AR,Petroleum,2154.0
2020,9,AR,Solar Thermal and Photovoltaic,27801.0
2020,9,AR,Other Biomass,6742.0
2020,9,AR,Wood and Wood Derived Fuels,74084.0
2020,9,AZ,Coal,1490148.0
2020,9,AZ,Hydroelectric Conventional,462227.0
2020,9,AZ,Natural Gas,5066573.0
2020,9,AZ,Nuclear,2846308.0
2020,9,AZ,Petroleum,5003.0
2020,9,AZ,Solar Thermal and Photovoltaic,509911.0
2020,9,AZ,Other Biomass,1735.0
2020,9,AZ,Wind,31309.0
2020,9,AZ,Wood and Wood Derived Fuels,17852.0
2020,9,CA,Coal,22102.0
2020,9,CA,Geothermal,946668.0
2020,9,CA,Hydroelectric Conventional,1738183.0
2020,9,CA,Natural Gas,9683115.0
2020,9,CA,Nuclear,1599991.0
2020,9,CA,Petroleum,3740.0
